# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       105   -4.5970309265e+01    1.1877705505e+00    5.3098977877e+02    5.3100000000e+02    0.0000000000e+00   -4.5971374521e+01    9.9300447840e-01    9.9623352166e-01
       106   -4.5953163289e+01    1.2817669293e+00    5.3193295797e+02    5.3200000000e+02    0.0000000000e+00   -4.5975766260e+01    9.9472600861e-01    1.0000000000e+00
       107   -4.5984936315e+01    1.8439549903e+00    5.3192241461e+02    5.3200000000e+02    0.0000000000e+00   -4.5977699746e+01    9.9199102880e-01    9.9812030075e-01
       108   -4.5984308014e+01    1.2147722643e+00    5.3407477436e+02    5.3400000000e+02    0.0000000000e+00   -4.5978196168e+01    9.9158622070e-01    9.9812734082e-01
       109   -4.5968338975e+01    1.1391478853e+00    5.3395157505e+02    5.3400000000e+02    0.0000000000e+00   -4.5982731965e+01    9.9358235149e-01    9.8876404494e-01
       110   -4.6004516584e+01    1.4595426977e+00    5.3003525483e+02    5.3000000000e+02    0.0000000000e+00   -4.5982810352e+01    9.9484183515e-01    9.9811320755e-01
       111   -4.5971958260e+01    1.2285231192e+00    5.3004479100e+02    5.3000000000e+02    0.0000000000e+00   -4.5976148578e+01    9.9360548396e-01    9.9622641509e-01
       112   -4.5980736462e+01    9.9345108718e-01    5.2799342816e+02    5.2800000000e+02    0.0000000000e+00   -4.5976497315e+01    9.9393370156e-01    9.9621212121e-01
       113   -4.5976923229e+01    1.1114797569e+00    5.2905465385e+02    5.2900000000e+02    0.0000000000e+00   -4.5973037660e+01    9.9413399214e-01    9.9054820416e-01
       114   -4.5988971028e+01    1.2552442068e+00    5.2505224710e+02    5.2500000000e+02    0.0000000000e+00   -4.5975414126e+01    9.9475359858e-01    9.9428571429e-01
       115   -4.5954645715e+01    1.2402712759e+00    5.2402883378e+02    5.2400000000e+02    0.0000000000e+00   -4.5968307781e+01    9.9391768762e-01    9.9809160305e-01
       116   -4.5955621778e+01    1.3008500172e+00    5.2494806981e+02    5.2500000000e+02    0.0000000000e+00   -4.5966476622e+01    9.9216556568e-01    9.9428571429e-01
       117   -4.6016627651e+01    1.1255924695e+00    5.2309697129e+02    5.2300000000e+02    0.0000000000e+00   -4.5968356753e+01    9.9309452086e-01    9.9808795411e-01
       118   -4.6004466029e+01    1.4205267347e+00    5.2623825625e+02    5.2600000000e+02    0.0000000000e+00   -4.5965571675e+01    9.9338881365e-01    9.9619771863e-01
       119   -4.5964426061e+01    1.3386380818e+00    5.2505783760e+02    5.2500000000e+02    0.0000000000e+00   -4.5972168344e+01    9.9242782446e-01    9.9809523810e-01
       120   -4.5938770464e+01    1.3111552225e+00    5.2388211905e+02    5.2400000000e+02    0.0000000000e+00   -4.5970119570e+01    9.9405175599e-01    9.8854961832e-01
       121   -4.5930659643e+01    1.3761987640e+00    5.1883818732e+02    5.1900000000e+02    0.0000000000e+00   -4.5967816799e+01    9.9456440911e-01    9.9036608863e-01
       122   -4.5969594682e+01    1.2873491844e+00    5.1497146853e+02    5.1500000000e+02    0.0000000000e+00   -4.5958002797e+01    9.9486857204e-01    9.9417475728e-01
       123   -4.5931165671e+01    1.2431968730e+00    5.1299416545e+02    5.1300000000e+02    0.0000000000e+00   -4.5950763591e+01    9.9132962586e-01    1.0000000000e+00
       124   -4.5980158650e+01    1.4082194123e+00    5.1402323232e+02    5.1400000000e+02    0.0000000000e+00   -4.5946783766e+01    9.9317876195e-01    9.9027237354e-01
       125   -4.5967047966e+01    1.4499461671e+00    5.1114700744e+02    5.1100000000e+02    0.0000000000e+00   -4.5949124088e+01    9.9426841244e-01    9.9804305284e-01
       126   -4.5975339252e+01    1.4148005551e+00    5.1715573843e+02    5.1700000000e+02    0.0000000000e+00   -4.5943719159e+01    9.9264486876e-01    9.9806576402e-01
       127   -4.5924251325e+01    1.4769428861e+00    5.1695235387e+02    5.1700000000e+02    0.0000000000e+00   -4.5955685920e+01    9.9281415285e-01    9.9419729207e-01
       128   -4.5843494238e+01    1.2165736067e+00    5.1363870707e+02    5.1400000000e+02    0.0000000000e+00   -4.5955094279e+01    9.9536801822e-01    9.9027237354e-01
       129   -4.5921206144e+01    1.1013174818e+00    5.0967029204e+02    5.1000000000e+02    0.0000000000e+00   -4.5947728140e+01    9.9391923565e-01    9.9411764706e-01
       130   -4.5896289704e+01    1.3618693230e+00    5.0986962163e+02    5.1000000000e+02    0.0000000000e+00   -4.5939759998e+01    9.9370230786e-01    1.0000000000e+00
       131   -4.5912405562e+01    1.2295914558e+00    5.1281084441e+02    5.1300000000e+02    0.0000000000e+00   -4.5939718306e+01    9.9371992690e-01    9.9805068226e-01
       132   -4.5942463953e+01    1.2943758127e+00    5.1390239432e+02    5.1400000000e+02    0.0000000000e+00   -4.5945189217e+01    9.9445942760e-01    9.9610894942e-01
       133   -4.5975989431e+01    1.1963012898e+00    5.1304825858e+02    5.1300000000e+02    0.0000000000e+00   -4.5947305404e+01    9.9470519843e-01    1.0000000000e+00
       134   -4.5989867380e+01    1.4045465104e+00    5.1618832887e+02    5.1600000000e+02    0.0000000000e+00   -4.5945926110e+01    9.9555206467e-01    9.9224806202e-01
       135   -4.6048705106e+01    1.5856838064e+00    5.1334510098e+02    5.1300000000e+02    0.0000000000e+00   -4.5952427758e+01    9.9341449462e-01    9.9025341131e-01
       136   -4.6000649530e+01    1.1482469358e+00    5.1041904625e+02    5.1000000000e+02    0.0000000000e+00   -4.5947804622e+01    9.9447581848e-01    1.0000000000e+00
       137   -4.5983249289e+01    1.2249993924e+00    5.1325865907e+02    5.1300000000e+02    0.0000000000e+00   -4.5942562430e+01    9.9192909770e-01    9.9805068226e-01
       138   -4.6000059877e+01    1.8248606069e+00    5.1622777399e+02    5.1600000000e+02    0.0000000000e+00   -4.5948428905e+01    9.9231552773e-01    1.0000000000e+00
       139   -4.5992946333e+01    2.2254454485e+00    5.2126462287e+02    5.2100000000e+02    0.0000000000e+00   -4.5954651575e+01    9.9419406219e-01    9.9232245681e-01
       140   -4.5981267108e+01    1.6753640328e+00    5.2011344900e+02    5.2000000000e+02    0.0000000000e+00   -4.5964748962e+01    9.9354452390e-01    9.9423076923e-01
       141   -4.5974563405e+01    1.5427260733e+00    5.1706428555e+02    5.1700000000e+02    0.0000000000e+00   -4.5962822817e+01    9.9355874342e-01    9.9806576402e-01
       142   -4.6061555554e+01    1.6952368703e+00    5.1932273748e+02    5.1900000000e+02    0.0000000000e+00   -4.5957168174e+01    9.9241704840e-01    9.9229287091e-01
       143   -4.5996803070e+01    1.5722020775e+00    5.1836014226e+02    5.1800000000e+02    0.0000000000e+00   -4.5962455198e+01    9.9254150025e-01    1.0000000000e+00
       144   -4.5993734886e+01    1.4895188441e+00    5.2016287737e+02    5.2000000000e+02    0.0000000000e+00   -4.5960991441e+01    9.9433471868e-01    9.9230769231e-01
       145   -4.5889791472e+01    1.1507497336e+00    5.1587616602e+02    5.1600000000e+02    0.0000000000e+00   -4.5964823886e+01    9.9381932172e-01    9.9806201550e-01
       146   -4.5940868492e+01    1.3116880685e+00    5.1778753610e+02    5.1800000000e+02    0.0000000000e+00   -4.5956078685e+01    9.9361747872e-01    9.9227799228e-01
       147   -4.5973078548e+01    1.4578518699e+00    5.1598897818e+02    5.1600000000e+02    0.0000000000e+00   -4.5959716555e+01    9.9375556809e-01    9.9612403101e-01
       148   -4.5976599916e+01    1.5676909376e+00    5.1408475774e+02    5.1400000000e+02    0.0000000000e+00   -4.5956429170e+01    9.9246397656e-01    9.9416342412e-01
       149   -4.5961619986e+01    1.3710760393e+00    5.1312480113e+02    5.1300000000e+02    0.0000000000e+00   -4.5952948438e+01    9.9361344679e-01    1.0000000000e+00
       150   -4.6000753769e+01    1.4814789117e+00    5.1413609130e+02    5.1400000000e+02    0.0000000000e+00   -4.5951177343e+01    9.9284359259e-01    9.9805447471e-01
       151   -4.6036132791e+01    1.4100306995e+00    5.1531908399e+02    5.1500000000e+02    0.0000000000e+00   -4.5953541447e+01    9.9331107898e-01    9.9029126214e-01
       152   -4.6067276603e+01    1.9128418697e+00    5.1550395794e+02    5.1500000000e+02    0.0000000000e+00   -4.5956496970e+01    9.9385653563e-01    9.9223300971e-01
       153   -4.6132631130e+01    1.8439329716e+00    5.1374390358e+02    5.1300000000e+02    0.0000000000e+00   -4.5957737175e+01    9.9227888306e-01    1.0000000000e+00
       154   -4.6069521706e+01    1.5125863602e+00    5.1675821646e+02    5.1600000000e+02    0.0000000000e+00   -4.5955673170e+01    9.9284454494e-01    9.9612403101e-01
       155   -4.6010001183e+01    1.3522261084e+00    5.1940895470e+02    5.1900000000e+02    0.0000000000e+00   -4.5962391879e+01    9.9349055239e-01    1.0000000000e+00
       156   -4.6015914378e+01    1.4674166024e+00    5.1920126957e+02    5.1900000000e+02    0.0000000000e+00   -4.5967926407e+01    9.9421128304e-01    9.9614643545e-01
       157   -4.6022715943e+01    2.1279167570e+00    5.1929277293e+02    5.1900000000e+02    0.0000000000e+00   -4.5967981623e+01    9.9356709869e-01    9.9421965318e-01
       158   -4.5974819621e+01    1.3237750672e+00    5.1816446647e+02    5.1800000000e+02    0.0000000000e+00   -4.5968655682e+01    9.9315192077e-01    9.9613899614e-01
       159   -4.6055660643e+01    1.6733695525e+00    5.1623804770e+02    5.1600000000e+02    0.0000000000e+00   -4.5966626637e+01    9.9383840658e-01    9.9806201550e-01
       160   -4.5981593144e+01    1.5918877216e+00    5.2030453662e+02    5.2000000000e+02    0.0000000000e+00   -4.5963623378e+01    9.9390518164e-01    9.9807692308e-01
