# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       151   -4.5137708236e+01    1.2175518007e+00    5.1770565170e+02    5.1800000000e+02    2.5000000000e-01   -4.5178127092e+01    9.9408292120e-01    9.9806949807e-01
       152   -4.5147861280e+01    1.3669754592e+00    5.1880711621e+02    5.1900000000e+02    2.5000000000e-01   -4.5179706094e+01    9.9299227235e-01    9.9229287091e-01
       153   -4.5168668051e+01    1.2539413477e+00    5.1890284914e+02    5.1900000000e+02    2.5000000000e-01   -4.5181675313e+01    9.9441514662e-01    9.9807321773e-01
       154   -4.5128925298e+01    1.2175724710e+00    5.1783107693e+02    5.1800000000e+02    0.0000000000e+00   -4.5181861316e+01    9.9339055374e-01    9.9806949807e-01
       155   -4.5177822750e+01    1.6912643183e+00    5.1885153110e+02    5.1900000000e+02    2.5000000000e-01   -4.5179500803e+01    9.9341630091e-01    9.9807321773e-01
       156   -4.5153453775e+01    1.3510408991e+00    5.1990285855e+02    5.2000000000e+02    2.5000000000e-01   -4.5181540425e+01    9.9615970385e-01    9.9615384615e-01
       157   -4.5182318041e+01    1.5420799008e+00    5.1789224567e+02    5.1800000000e+02    0.0000000000e+00   -4.5183456652e+01    9.9334010767e-01    9.9806949807e-01
       158   -4.5105174624e+01    1.5463945493e+00    5.1780008286e+02    5.1800000000e+02    2.5000000000e-01   -4.5179684613e+01    9.9264712239e-01    1.0000000000e+00
       159   -4.5116596696e+01    1.3780451062e+00    5.1861769039e+02    5.1900000000e+02    0.0000000000e+00   -4.5179052917e+01    9.9437434209e-01    9.9614643545e-01
       160   -4.5147144840e+01    1.8587669321e+00    5.1873564109e+02    5.1900000000e+02    0.0000000000e+00   -4.5180265020e+01    9.9328673274e-01    9.9807321773e-01
