# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       116   -5.2884898573e+01    1.1709213315e+00    2.0453515687e+03    2.0450000000e+03    4.6875000000e-02   -5.2844807132e+01    9.9928420363e-01    9.9902200489e-01
       117   -5.2894466196e+01    1.1932350777e+00    2.0476808492e+03    2.0450000000e+03    3.1250000000e-02   -5.2626095328e+01    9.9904794972e-01    9.9951100244e-01
       118   -5.2863962034e+01    1.2062280867e+00    2.0501577437e+03    2.0500000000e+03    7.8125000000e-02   -5.2863296701e+01    9.9919583296e-01    9.9853658537e-01
       119   -5.2884443675e+01    1.2636368913e+00    2.0479322355e+03    2.0500000000e+03    4.6875000000e-02   -5.3074568268e+01    9.9917273098e-01    9.9707317073e-01
       120   -5.2875130692e+01    1.2367646078e+00    2.0470262720e+03    2.0470000000e+03    9.3750000000e-02   -5.2877825938e+01    9.9905064559e-01    9.9658036150e-01
       121   -5.2886593333e+01    1.2746801926e+00    2.0430211115e+03    2.0420000000e+03    1.0937500000e-01   -5.2780017457e+01    9.9886023137e-01    9.9853085211e-01
       122   -5.2883579378e+01    1.2379217517e+00    2.0469413305e+03    2.0420000000e+03    4.6875000000e-02   -5.2399781767e+01    9.9933200264e-01    9.9951028404e-01
       123   -5.2885951944e+01    1.2469615599e+00    2.0540736489e+03    2.0530000000e+03    1.4062500000e-01   -5.2780166950e+01    9.9923271655e-01    9.9756453970e-01
       124   -5.2884541299e+01    1.2288884706e+00    2.0479261733e+03    2.0540000000e+03    9.3750000000e-02   -5.3478203944e+01    9.9930807124e-01    9.9513145083e-01
       125   -5.2892712178e+01    1.2535289296e+00    2.0471160444e+03    2.0470000000e+03    1.2500000000e-01   -5.2877331526e+01    9.9921904016e-01    9.9902296043e-01
       126   -5.2903344934e+01    1.1970467384e+00    2.0519410263e+03    2.0510000000e+03    7.8125000000e-02   -5.2806369756e+01    9.9900730745e-01    9.9804973184e-01
       127   -5.2911454446e+01    1.2024640761e+00    2.0501159994e+03    2.0540000000e+03    9.3750000000e-02   -5.3287840951e+01    9.9919294391e-01    9.9659201558e-01
       128   -5.2914922502e+01    1.2270950323e+00    2.0469028038e+03    2.0490000000e+03    7.8125000000e-02   -5.3117988336e+01    9.9945650157e-01    9.9755978526e-01
       129   -5.2909905541e+01    1.2276824180e+00    2.0521030897e+03    2.0510000000e+03    1.0937500000e-01   -5.2807745725e+01    9.9916021780e-01    9.9853729888e-01
       130   -5.2915391432e+01    1.2142336742e+00    2.0479316074e+03    2.0520000000e+03    6.2500000000e-02   -5.3310197046e+01    9.9929383488e-01    9.9658869396e-01
       131   -5.2916001626e+01    1.2087799628e+00    2.0490657606e+03    2.0490000000e+03    1.0937500000e-01   -5.2908712356e+01    9.9911269318e-01    9.9804782821e-01
       132   -5.2916928947e+01    1.2305224069e+00    2.0479396659e+03    2.0490000000e+03    6.2500000000e-02   -5.3020052737e+01    9.9924270252e-01    9.9658369937e-01
       133   -5.2930754530e+01    1.2250716230e+00    2.0471389098e+03    2.0470000000e+03    1.0937500000e-01   -5.2911036860e+01    9.9910260762e-01    9.9658036150e-01
       134   -5.2932808145e+01    1.2065738267e+00    2.0448759207e+03    2.0440000000e+03    7.8125000000e-02   -5.2846646007e+01    9.9927088070e-01    9.9902152642e-01
       135   -5.2920621026e+01    1.1973904862e+00    2.0490499541e+03    2.0460000000e+03    6.2500000000e-02   -5.2627489347e+01    9.9885170294e-01    9.9804496579e-01
       136   -5.2935179552e+01    1.1704678896e+00    2.0440267043e+03    2.0450000000e+03    6.2500000000e-02   -5.3023129336e+01    9.9906832766e-01    9.9853300733e-01
       137   -5.2931238550e+01    1.1894517082e+00    2.0489407273e+03    2.0450000000e+03    4.6875000000e-02   -5.2546785511e+01    9.9903011435e-01    1.0000000000e+00
       138   -5.2914612378e+01    1.1889995040e+00    2.0499659925e+03    2.0510000000e+03    9.3750000000e-02   -5.3023085362e+01    9.9901216192e-01    9.9756216480e-01
       139   -5.2913615403e+01    1.2045403277e+00    2.0460326965e+03    2.0480000000e+03    7.8125000000e-02   -5.3106511743e+01    9.9898976639e-01    9.9609375000e-01
       140   -5.2907629145e+01    1.1812439986e+00    2.0419430342e+03    2.0400000000e+03    7.8125000000e-02   -5.2721403585e+01    9.9915599734e-01    9.9950980392e-01
       141   -5.2911342864e+01    1.2163922964e+00    2.0480510503e+03    2.0420000000e+03    4.6875000000e-02   -5.2315252164e+01    9.9892241715e-01    9.9951028404e-01
       142   -5.2923747006e+01    1.1549889601e+00    2.0540281033e+03    2.0540000000e+03    1.7187500000e-01   -5.2916328184e+01    9.9918311959e-01    9.9561830574e-01
       143   -5.2915047378e+01    1.1522292908e+00    2.0409652487e+03    2.0470000000e+03    1.2500000000e-01   -5.3511564297e+01    9.9931756873e-01    9.9706888129e-01
       144   -5.2899573232e+01    1.1754779666e+00    2.0499565935e+03    2.0430000000e+03    9.3750000000e-02   -5.2226877353e+01    9.9924198693e-01    9.9902104748e-01
